Year,Alarm Date,Containment Date,Cause #,GIS Calculated Acres,Cause
2021,9/11/2021,9/12/2021,14,24.35467,Unknown / Unidentified
2021,9/12/2021,9/13/2021,10,70.8007,Vehicle
2021,10/5/2021,10/5/2021,14,41.59887,Unknown / Unidentified
2021,8/12/2021,8/12/2021,14,15.82752,Unknown / Unidentified
2021,5/8/2021,5/8/2021,14,60.39558,Unknown / Unidentified
2021,6/12/2021,6/12/2021,10,2.092052,Vehicle
2021,6/27/2021,6/27/2021,10,3.222384,Vehicle
2021,10/3/2021,10/3/2021,14,10.0517,Unknown / Unidentified
2021,9/12/2021,9/12/2021,14,7.573153,Unknown / Unidentified
2021,7/12/2021,7/12/2021,6,18.59738,Railroad
2021,6/15/2021,6/19/2021,2,107.1646,Equipment Use
2021,8/28/2021,8/29/2021,14,8.997741,Unknown / Unidentified
2021,3/1/2021,3/1/2021,18,257.8323,Escaped Prescribed Burn
2021,4/5/2021,4/5/2021,5,21.86377,Debris
2021,3/27/2021,3/29/2021,18,873.3917,Escaped Prescribed Burn
2021,1/19/2021,1/22/2021,9,20.30736,Miscellaneous
2021,1/19/2021,1/22/2021,11,33.25922,Powerline
2021,1/19/2021,1/22/2021,11,19.72582,Powerline
2021,1/19/2021,1/21/2021,9,21.93688,Miscellaneous
2021,1/19/2021,1/21/2021,1,169.8688,Lightning
2021,1/19/2021,1/21/2021,9,8.611075,Miscellaneous
2021,5/8/2021,5/12/2021,2,548.9937,Equipment Use
2021,6/9/2021,6/11/2021,14,248.6175,Unknown / Unidentified
2021,4/18/2021,4/25/2021,18,191.6513,Escaped Prescribed Burn
2021,6/21/2021,6/22/2021,9,23.05541,Miscellaneous
2021,5/21/2021,5/24/2021,14,18.17299,Unknown / Unidentified
2021,6/8/2021,6/8/2021,14,1.699813,Unknown / Unidentified
2021,6/23/2021,6/25/2021,1,13.89517,Lightning
2021,6/24/2021,6/25/2021,1,132.4866,Lightning
2021,6/28/2021,7/3/2021,14,118.0034,Unknown / Unidentified
2021,4/13/2021,4/13/2021,5,4.151186,Debris
2021,4/22/2021,4/22/2021,18,4.059574,Escaped Prescribed Burn
2021,5/30/2021,5/30/2021,5,2.300643,Debris
2021,5/5/2021,5/5/2021,5,1.678553,Debris
2021,6/5/2021,6/5/2021,9,21.63566,Miscellaneous
2021,6/25/2021,6/25/2021,2,37.56758,Equipment Use
2021,7/11/2021,7/11/2021,14,127.659,Unknown / Unidentified
2021,6/14/2021,6/14/2021,14,39.47499,Unknown / Unidentified
2021,7/4/2021,7/4/2021,10,83.55169,Vehicle
2021,7/6/2021,7/6/2021,14,16.39773,Unknown / Unidentified
2021,8/12/2021,8/13/2021,1,52.51308,Lightning
2021,10/5/2021,10/8/2021,14,45.5523,Unknown / Unidentified
2021,7/14/2021,7/14/2021,7,43.3417,Arson
2021,7/17/2021,7/17/2021,9,40.82636,Miscellaneous
2021,8/1/2021,8/2/2021,2,41.50576,Equipment Use
2021,7/12/2021,7/13/2021,9,23.22825,Miscellaneous
2021,10/5/2021,10/10/2021,7,76.48464,Arson
2021,6/20/2021,6/26/2021,2,761.1113,Equipment Use
2021,9/22/2021,9/29/2021,7,8576.493,Arson
2021,6/13/2021,6/19/2021,11,201.303,Powerline
2021,5/23/2021,5/23/2021,14,55.11501,Unknown / Unidentified
2021,5/31/2021,5/31/2021,2,11.46257,Equipment Use
2021,8/8/2021,8/10/2021,2,12.10306,Equipment Use
2021,5/31/2021,6/4/2021,14,21.81921,Unknown / Unidentified
2021,5/19/2021,5/20/2021,11,18.2641,Powerline
2021,8/11/2021,8/11/2021,10,184.0656,Vehicle
2021,8/4/2021,8/13/2021,14,2618.794,Unknown / Unidentified
2021,6/8/2021,6/16/2021,14,938.9399,Unknown / Unidentified
2021,7/20/2021,7/22/2021,10,54.10636,Vehicle
2021,5/12/2021,5/12/2021,9,25.35059,Miscellaneous
2021,6/12/2021,6/16/2021,2,18.20975,Equipment Use
2021,6/21/2021,6/23/2021,14,39.57343,Unknown / Unidentified
2021,5/1/2021,5/1/2021,14,31.73762,Unknown / Unidentified
2021,5/20/2021,5/20/2021,2,18.61205,Equipment Use
2021,6/13/2021,6/13/2021,2,65.68092,Equipment Use
2021,6/21/2021,6/21/2021,9,34.85899,Miscellaneous
2021,6/26/2021,6/26/2021,9,13.73235,Miscellaneous
2021,9/5/2021,9/5/2021,14,45.94286,Unknown / Unidentified
2021,5/19/2021,5/19/2021,2,45.35123,Equipment Use
2021,6/23/2021,6/23/2021,2,50.93539,Equipment Use
2021,8/4/2021,8/9/2021,3,59.11795,Smoking
2021,8/25/2021,9/2/2021,14,810.9695,Unknown / Unidentified
2021,6/18/2021,6/21/2021,1,566.5927,Lightning
2021,9/12/2021,9/19/2021,7,253.9064,Arson
2021,6/8/2021,6/9/2021,5,37.1573,Debris
2021,6/21/2021,6/22/2021,5,37.05353,Debris
2021,1/13/2021,1/13/2021,5,2.45159,Debris
2021,9/6/2021,9/7/2021,2,69.51533,Equipment Use
2021,4/17/2021,4/17/2021,5,1.20866,Debris
2021,4/18/2021,4/18/2021,9,1.056455,Miscellaneous
2021,4/20/2021,4/20/2021,5,2.227886,Debris
2021,4/28/2021,4/30/2021,5,62.66148,Debris
2021,4/29/2021,4/29/2021,5,1.552339,Debris
2021,5/8/2021,5/8/2021,11,2.854398,Powerline
2021,5/8/2021,5/11/2021,2,55.25064,Equipment Use
2021,5/16/2021,5/17/2021,9,20.24225,Miscellaneous
2021,5/26/2021,5/26/2021,10,2.58838,Vehicle
2021,5/26/2021,5/26/2021,14,8.765407,Unknown / Unidentified
2021,5/29/2021,5/29/2021,2,6.082049,Equipment Use
2021,6/23/2021,6/23/2021,7,4.769748,Arson
2021,7/7/2021,7/7/2021,2,6.612106,Equipment Use
2021,6/30/2021,6/30/2021,10,9.158972,Vehicle
2021,7/20/2021,7/22/2021,7,29.98372,Arson
2021,8/3/2021,8/4/2021,2,10.85849,Equipment Use
2021,8/7/2021,8/7/2021,7,6.29127,Arson
2021,10/11/2021,10/11/2021,10,137.1334,Vehicle
2021,7/30/2021,7/30/2021,7,4.771153,Arson
2021,8/2/2021,8/2/2021,7,1.37785,Arson
2021,4/28/2021,4/28/2021,9,8.720953,Miscellaneous
2021,1/18/2021,1/18/2021,11,3.873497,Powerline
2021,1/19/2021,1/19/2021,5,1.017629,Debris
2021,5/8/2021,5/8/2021,5,8.655844,Debris
2021,6/9/2021,6/10/2021,7,18.52191,Arson
2021,4/29/2021,4/29/2021,5,58.34655,Debris
2021,6/13/2021,6/13/2021,7,7.733727,Arson
2021,6/14/2021,6/14/2021,2,2.842491,Equipment Use
2021,7/3/2021,7/3/2021,8,5.558945,Playing with fire
2021,7/9/2021,7/9/2021,9,1.90975,Miscellaneous
2021,7/18/2021,7/18/2021,7,2.714847,Arson
2021,8/1/2021,8/1/2021,7,3.695564,Arson
2021,6/15/2021,6/16/2021,10,35.21027,Vehicle
2021,8/13/2021,8/13/2021,11,25.11647,Powerline
2021,8/17/2021,8/17/2021,10,1.08848,Vehicle
2021,8/26/2021,8/26/2021,14,6.763107,Unknown / Unidentified
2021,3/19/2021,3/21/2021,4,5.136026,Campfire
2021,8/29/2021,8/29/2021,7,1.284499,Arson
2021,8/22/2021,8/22/2021,7,1.039344,Arson
2021,6/7/2021,6/7/2021,2,1.75886,Equipment Use
2021,4/29/2021,5/4/2021,5,159.9778,Debris
2021,5/27/2021,5/28/2021,7,507.8524,Arson
2021,3/28/2021,3/28/2021,5,21.61033,Debris
2021,8/25/2021,8/26/2021,14,644.3386,Unknown / Unidentified
2021,8/26/2021,8/31/2021,14,135.7753,Unknown / Unidentified
2021,7/3/2021,7/4/2021,9,15.33097,Miscellaneous
2021,4/1/2021,4/1/2021,5,24.85209,Debris
2021,8/31/2021,9/4/2021,1,6.53971,Lightning
2021,8/13/2021,10/3/2021,1,6.576556,Lightning
2021,7/1/2021,7/12/2021,1,8.557461,Lightning
2021,6/29/2021,7/6/2021,1,11.13475,Lightning
2021,7/2/2021,8/4/2021,1,11.19756,Lightning
2021,7/29/2021,10/25/2021,1,12.4895,Lightning
2021,7/19/2021,7/24/2021,1,58.59269,Lightning
2021,7/10/2021,7/18/2021,1,100.7824,Lightning
2021,7/1/2021,8/15/2021,1,224.9265,Lightning
2021,6/11/2021,6/11/2021,2,9.446896,Equipment Use
2021,5/27/2021,5/27/2021,2,14.35726,Equipment Use
2021,8/30/2021,9/4/2021,1,490.7352,Lightning
2021,7/1/2021,8/19/2021,1,918.1719,Lightning
2021,7/31/2021,8/15/2021,1,2348.53,Lightning
2021,6/17/2021,6/25/2021,1,2490.498,Lightning
2021,9/10/2021,12/16/2021,1,88257.13,Lightning
2021,6/19/2021,6/24/2021,4,559.1455,Campfire
2021,5/2/2021,5/6/2022,2,5365.902,Equipment Use
2021,1/10/2021,1/21/2021,9,1.850452,Miscellaneous
2021,1/13/2021,1/21/2021,5,18.64428,Debris
2021,5/28/2021,5/31/2021,9,15.36915,Miscellaneous
2021,6/9/2021,6/11/2021,14,968.2691,Unknown / Unidentified
2021,6/20/2021,6/21/2021,14,53.04443,Unknown / Unidentified
2021,6/23/2021,6/27/2021,14,277.8741,Unknown / Unidentified
2021,7/11/2021,7/15/2021,10,37.3201,Vehicle
2021,7/3/2021,7/6/2021,14,428.2403,Unknown / Unidentified
2021,7/15/2021,7/16/2021,11,23.32513,Powerline
2021,8/1/2021,8/9/2021,2,32.81554,Equipment Use
2021,8/11/2021,8/18/2021,4,7.521858,Campfire
2021,8/30/2021,9/4/2021,5,28.44671,Debris
2021,9/5/2021,9/9/2021,14,54.22581,Unknown / Unidentified
2021,9/24/2021,9/24/2021,1,1.378734,Lightning
2021,10/15/2021,10/16/2021,18,124.7229,Escaped Prescribed Burn
2021,5/23/2021,5/23/2021,14,2.929613,Unknown / Unidentified
2021,8/25/2021,8/25/2021,4,1.731484,Campfire
2021,8/27/2021,8/27/2021,7,14.40411,Arson
2021,5/27/2021,5/30/2021,7,24.94695,Arson
2021,7/4/2021,7/6/2021,3,65.27412,Smoking
2021,6/9/2021,6/10/2021,14,60.24131,Unknown / Unidentified
2021,8/15/2021,8/18/2021,10,29.3616,Vehicle
2021,6/6/2021,6/8/2021,9,17.97407,Miscellaneous
2021,6/6/2021,6/8/2021,2,13.3051,Equipment Use
2021,5/31/2021,6/3/2021,11,23.99675,Powerline
2021,9/7/2021,9/7/2022,2,25.03143,Equipment Use
2021,5/5/2021,5/5/2021,9,11.88744,Miscellaneous
2021,6/11/2021,6/11/2021,2,4.217206,Equipment Use
2021,1/19/2021,1/22/2021,14,183.8866,Unknown / Unidentified
2021,7/1/2021,7/1/2021,10,1.496656,Vehicle
2021,1/19/2021,1/19/2021,14,12.2616,Unknown / Unidentified
2021,1/8/2021,1/8/2021,14,2.265879,Unknown / Unidentified
2021,1/19/2021,1/19/2021,14,2.711827,Unknown / Unidentified
2021,2/2/2021,2/2/2021,2,1.171693,Equipment Use
2021,2/28/2021,2/28/2021,14,5.079092,Unknown / Unidentified
2021,4/18/2021,4/18/2021,14,1.467101,Unknown / Unidentified
2021,4/28/2021,4/30/2021,14,552.1964,Unknown / Unidentified
2021,4/29/2021,4/29/2021,14,6.461127,Unknown / Unidentified
2021,5/12/2021,5/14/2021,14,441.2523,Unknown / Unidentified
2021,5/15/2021,5/21/2021,14,1202.648,Unknown / Unidentified
2021,7/6/2021,7/6/2021,14,61.52447,Unknown / Unidentified
2021,7/4/2021,7/4/2021,14,12.19143,Unknown / Unidentified
2021,7/4/2021,7/8/2021,14,856.8701,Unknown / Unidentified
2021,7/19/2021,7/19/2021,14,6.922003,Unknown / Unidentified
2021,8/2/2021,8/2/2021,10,3.27472,Vehicle
2021,8/6/2021,8/6/2021,14,1.501651,Unknown / Unidentified
2021,8/7/2021,8/7/2021,10,19.88849,Vehicle
2021,9/24/2021,9/24/2021,10,2.21358,Vehicle
2021,9/30/2021,9/30/2021,14,1.969455,Unknown / Unidentified
2021,7/9/2021,7/9/2021,14,4.544237,Unknown / Unidentified
2021,11/11/2021,11/11/2021,11,17.06123,Powerline
2021,6/5/2021,6/5/2021,9,2.635708,Miscellaneous
2021,6/26/2021,6/26/2021,10,3.190873,Vehicle
2021,7/28/2021,7/30/2021,9,170.7329,Miscellaneous
2021,5/30/2021,5/31/2021,5,1117.899,Debris
2021,2/21/2021,2/21/2021,5,13.79761,Debris
2021,7/25/2021,7/25/2021,2,28.44884,Equipment Use
2021,6/23/2021,6/23/2021,10,146.4311,Vehicle
2021,1/18/2021,1/18/2021,2,1.444209,Equipment Use
2021,1/21/2021,1/21/2021,5,4.889593,Debris
2021,4/10/2021,4/10/2021,14,8.890034,Unknown / Unidentified
2021,5/4/2021,5/4/2021,10,10.67426,Vehicle
2021,4/27/2021,4/27/2021,5,5.135205,Debris
2021,5/6/2021,5/6/2021,9,1.248572,Miscellaneous
2021,5/10/2021,5/10/2021,10,8.925045,Vehicle
2021,5/24/2021,5/24/2021,2,1.923519,Equipment Use
2021,6/5/2021,6/5/2021,14,16.29048,Unknown / Unidentified
2021,6/18/2021,6/18/2021,14,11.01676,Unknown / Unidentified
2021,7/28/2021,7/28/2021,10,24.01903,Vehicle
2021,7/31/2021,7/31/2021,10,64.70691,Vehicle
2021,10/10/2021,10/10/2021,14,1.038185,Unknown / Unidentified
2021,9/10/2021,9/10/2021,5,40.32301,Debris
2021,5/26/2021,5/26/2021,14,15.71013,Unknown / Unidentified
2021,6/18/2021,6/21/2021,1,423.5609,Lightning
2021,5/11/2021,5/11/2021,2,70.24671,Equipment Use
2021,4/12/2021,4/13/2021,18,26.79597,Escaped Prescribed Burn
2021,3/1/2021,3/1/2021,11,2.381455,Powerline
2021,4/17/2021,4/17/2021,10,3.822008,Vehicle
2021,8/12/2021,8/12/2021,14,5.923486,Unknown / Unidentified
2021,6/1/2021,6/1/2021,2,1.751998,Equipment Use
2021,6/3/2021,6/3/2021,14,3.060403,Unknown / Unidentified
2021,6/18/2021,6/20/2021,14,46.83553,Unknown / Unidentified
2021,7/17/2021,7/17/2021,14,12.09895,Unknown / Unidentified
2021,4/20/2021,4/20/2021,10,5.185684,Vehicle
2021,6/26/2021,6/27/2021,14,216.5297,Unknown / Unidentified
2021,4/22/2021,4/22/2021,18,26.06954,Escaped Prescribed Burn
2021,6/27/2021,7/2/2021,14,1828.035,Unknown / Unidentified
2021,9/6/2021,9/6/2021,14,1.198664,Unknown / Unidentified
2021,6/28/2021,6/28/2021,14,1.020253,Unknown / Unidentified
2021,6/19/2021,6/19/2021,10,8.94504,Vehicle
2021,8/25/2021,9/3/2021,14,50.27335,Unknown / Unidentified
2021,9/6/2021,9/12/2021,14,9.580426,Unknown / Unidentified
2021,9/3/2021,9/4/2021,10,13.62084,Vehicle
2021,9/5/2021,9/16/2021,14,415.955,Unknown / Unidentified
2021,10/12/2021,10/12/2021,11,55.49031,Powerline
2021,3/5/2021,3/6/2021,14,4.259815,Unknown / Unidentified
2021,4/4/2021,4/4/2021,14,22.98317,Unknown / Unidentified
2021,4/15/2021,4/15/2021,14,1.800984,Unknown / Unidentified
2021,4/17/2021,4/17/2021,14,4.328094,Unknown / Unidentified
2021,4/25/2021,4/25/2021,14,3.041959,Unknown / Unidentified
2021,6/18/2021,6/18/2021,2,1.121165,Equipment Use
2021,6/14/2021,6/15/2021,14,188.1755,Unknown / Unidentified
2021,4/30/2021,5/1/2021,14,15.35531,Unknown / Unidentified
2021,6/24/2021,6/24/2021,14,2.240738,Unknown / Unidentified
2021,7/31/2021,8/2/2021,10,365.7711,Vehicle
2021,12/11/2021,12/12/2021,14,31.69551,Unknown / Unidentified
2021,8/24/2021,8/27/2021,7,318.4139,Arson
2021,5/4/2021,5/4/2021,14,31.87381,Unknown / Unidentified
2021,6/15/2021,6/15/2021,14,18.46991,Unknown / Unidentified
2021,10/3/2021,10/3/2021,14,21.61345,Unknown / Unidentified
2021,6/16/2021,6/16/2021,14,10.62967,Unknown / Unidentified
2021,7/15/2021,7/15/2021,10,6.260819,Vehicle
2021,7/24/2021,7/24/2021,10,1.013455,Vehicle
2021,5/26/2021,5/26/2021,14,1.663294,Unknown / Unidentified
2021,7/6/2021,7/6/2021,2,7.302879,Equipment Use
2021,1/15/2021,3/10/2021,14,681.1813,Unknown / Unidentified
2021,1/19/2021,1/20/2021,5,34.51343,Debris
2021,4/5/2021,4/12/2021,14,62.07942,Unknown / Unidentified
2021,1/19/2021,1/26/2021,11,373.5444,Powerline
2021,4/8/2021,4/12/2021,14,85.5384,Unknown / Unidentified
2021,2/24/2021,2/25/2021,14,21.96283,Unknown / Unidentified
2021,4/5/2021,4/6/2021,14,17.29091,Unknown / Unidentified
2021,5/11/2021,5/19/2021,9,10.4138,Miscellaneous
2021,5/22/2021,5/27/2021,14,25.36633,Unknown / Unidentified
2021,6/13/2021,6/29/2021,9,342.571,Miscellaneous
2021,6/17/2021,7/12/2021,9,2877.869,Miscellaneous
2021,6/14/2021,6/14/2021,4,57.37954,Campfire
2021,6/19/2021,7/6/2021,1,601.6085,Lightning
2021,6/22/2021,6/29/2021,1,111.5138,Lightning
2021,6/25/2021,10/26/2021,1,26328.9,Lightning
2021,6/27/2021,7/29/2021,14,79.92484,Unknown / Unidentified
2021,6/28/2021,6/29/2021,9,26.09075,Miscellaneous
2021,6/28/2021,1/3/2022,14,10591.03,Unknown / Unidentified
2021,6/30/2021,10/26/2021,2,12599.14,Equipment Use
2021,6/25/2021,8/18/2021,1,36.14811,Lightning
2021,6/29/2021,7/3/2021,14,291.1255,Unknown / Unidentified
2021,7/2/2021,10/28/2021,14,105003.9,Unknown / Unidentified
2021,7/5/2021,7/13/2021,9,11.05462,Miscellaneous
2021,6/13/2021,6/13/2021,9,16.93808,Miscellaneous
2021,5/6/2021,5/10/2021,14,14.00693,Unknown / Unidentified
2021,6/17/2021,6/17/2021,11,2.734319,Powerline
2021,7/5/2021,7/21/2021,1,882.0248,Lightning
2021,7/12/2021,11/1/2021,1,2967.832,Lightning
2021,7/10/2021,7/18/2021,2,83.56132,Equipment Use
2021,7/9/2021,7/19/2021,2,132.2827,Equipment Use
2021,7/20/2021,10/26/2021,1,22.27062,Lightning
2021,6/23/2021,6/26/2021,1,19.52532,Lightning
2021,7/30/2021,10/26/2021,1,122447.7,Lightning
2021,8/3/2021,8/4/2021,2,49.89998,Equipment Use
2021,7/7/2021,7/10/2021,14,24.69208,Unknown / Unidentified
2021,8/1/2021,1/3/2022,1,145631.8,Lightning
2021,8/10/2021,8/11/2021,9,25.10539,Miscellaneous
2021,7/11/2021,10/25/2021,9,356.868,Miscellaneous
2021,8/6/2021,8/23/2021,1,20.79543,Lightning
2021,6/18/2021,6/19/2021,1,124.1572,Lightning
2021,8/6/2021,8/23/2021,1,50.69745,Lightning
2021,8/15/2021,11/18/2021,14,221786.4,Unknown / Unidentified
2021,8/15/2021,12/8/2021,1,8778.784,Lightning
2021,8/19/2021,11/9/2021,9,204.8307,Miscellaneous
2021,8/29/2021,10/20/2021,14,2421.245,Unknown / Unidentified
2021,8/28/2021,9/9/2021,9,1427.293,Miscellaneous
2021,8/29/2021,9/5/2021,9,61.72803,Miscellaneous
2021,8/27/2021,8/31/2021,9,11.17857,Miscellaneous
2021,9/8/2021,9/14/2021,4,14.00079,Campfire
2021,9/11/2021,9/16/2021,4,455.3456,Campfire
2021,9/17/2021,9/27/2021,2,221.0323,Equipment Use
2021,8/9/2021,8/18/2021,9,25.8245,Miscellaneous
2021,7/31/2021,11/3/2021,1,223107.9,Lightning
2021,8/1/2021,10/27/2021,1,94970.47,Lightning
2021,10/11/2021,12/1/2021,1,16953.24,Lightning
2021,10/15/2021,10/17/2021,9,169.4866,Miscellaneous
2021,4/4/2021,4/13/2021,14,45.00793,Unknown / Unidentified
2021,5/9/2021,5/14/2021,14,31.50628,Unknown / Unidentified
2021,10/5/2021,10/11/2021,9,12.49597,Miscellaneous
2021,8/28/2021,9/9/2021,2,66.24019,Equipment Use
2021,3/26/2021,4/1/2021,9,10.61282,Miscellaneous
2021,7/18/2021,7/20/2021,2,117.692,Equipment Use
2021,6/9/2021,6/17/2021,9,216.6215,Miscellaneous
2021,9/5/2021,9/5/2021,2,38.58012,Equipment Use
2021,8/18/2021,10/19/2021,14,26535.06,Unknown / Unidentified
2021,3/14/2021,3/20/2021,5,86.20689,Debris
2021,5/18/2021,5/19/2021,14,19.10735,Unknown / Unidentified
2021,2/20/2021,3/4/2021,14,106.2004,Unknown / Unidentified
2021,4/18/2021,4/24/2021,9,40.42638,Miscellaneous
2021,11/26/2021,11/29/2021,14,122.8651,Unknown / Unidentified
2021,6/17/2021,6/27/2021,1,47.4764,Lightning
2021,6/20/2021,6/20/2021,1,25.38194,Lightning
2021,5/1/2021,5/1/2021,9,1390.015,Miscellaneous
2021,7/20/2021,7/31/2021,14,2096.645,Unknown / Unidentified
2021,7/5/2021,7/5/2021,14,83.93266,Unknown / Unidentified
2021,5/14/2021,5/18/2021,1,12.32582,Lightning
2021,7/1/2021,7/1/2021,1,64.69015,Lightning
2021,6/25/2021,6/28/2021,14,80.03923,Unknown / Unidentified
2021,4/17/2021,4/29/2021,14,31.76766,Unknown / Unidentified
2021,4/18/2021,4/19/2021,14,26.61396,Unknown / Unidentified
2021,1/19/2021,1/20/2021,14,674.1259,Unknown / Unidentified
2021,6/18/2021,7/16/2021,14,1265.746,Unknown / Unidentified
2021,7/3/2021,7/9/2021,1,38.7627,Lightning
2021,7/3/2021,7/4/2021,14,378.4724,Unknown / Unidentified
2021,9/10/2021,11/11/2021,1,97528.27,Lightning
2021,7/11/2021,7/19/2021,14,9655.188,Unknown / Unidentified
2021,8/12/2021,8/31/2021,1,823.8505,Lightning
2021,8/25/2021,8/26/2021,14,88.36302,Unknown / Unidentified
2021,7/23/2021,7/23/2021,7,25.31992,Arson
2021,9/25/2021,9/25/2021,10,19.0184,Vehicle
2021,7/22/2021,7/23/2021,14,1.366251,Unknown / Unidentified
2021,10/11/2021,10/11/2021,14,92.35461,Unknown / Unidentified
2021,7/4/2021,10/26/2021,1,67054.51,Lightning
2021,7/1/2021,7/11/2021,1,1135.744,Lightning
2021,1/19/2021,1/19/2021,5,22.3779,Debris
2021,7/7/2021,7/8/2021,2,69.5676,Equipment Use
2021,1/17/2021,1/17/2021,15,2.883715,Structure
2021,1/14/2021,1/15/2021,14,27.63296,Unknown / Unidentified
2021,4/29/2021,4/30/2021,8,26.53975,Playing with fire
2021,4/1/2021,4/1/2021,2,14.21907,Equipment Use
2021,1/8/2021,1/8/2021,14,1.865689,Unknown / Unidentified
2021,7/20/2021,7/20/2021,10,1.283047,Vehicle
2021,8/18/2021,8/18/2021,14,2.237706,Unknown / Unidentified
2021,3/3/2021,3/18/2021,5,14.57344,Debris
2021,7/15/2021,8/20/2021,1,37.2558,Lightning
2021,4/25/2021,4/25/2021,14,2.897352,Unknown / Unidentified
2021,7/14/2021,10/25/2021,11,963405.4,Powerline
2021,7/31/2021,10/25/2021,1,199354.1,Lightning
2021,6/2/2021,6/6/2021,9,42.75489,Miscellaneous
2021,5/4/2021,5/4/2021,9,13.80691,Miscellaneous
2021,7/4/2021,7/5/2021,9,8.430901,Miscellaneous
2021,6/30/2021,7/22/2021,14,531.91,Unknown / Unidentified
2021,4/13/2021,4/13/2021,14,9.6,Unknown / Unidentified
2021,6/29/2021,7/14/2021,14,53.54,Unknown / Unidentified
2021,1/7/2021,1/7/2021,14,21.31999,Unknown / Unidentified
2021,1/20/2021,1/20/2021,14,8.976994,Unknown / Unidentified
2021,10/1/2021,10/1/2021,11,0.4009637,Powerline
2021,6/10/2021,6/11/2021,14,171.3908,Unknown / Unidentified
2021,8/18/2021,8/18/2021,9,219.7282,Miscellaneous
2021,6/15/2021,6/23/2021,18,161.2339,Escaped Prescribed Burn
2021,8/20/2021,8/20/2021,2,22.15831,Equipment Use
2021,9/27/2021,9/27/2021,2,141.5167,Equipment Use
2021,8/6/2021,8/10/2021,14,78.31017,Unknown / Unidentified
2021,1/19/2021,1/20/2021,14,20.37977,Unknown / Unidentified
2021,5/5/2021,5/5/2021,5,4.767107,Debris
2021,6/21/2021,6/21/2021,14,6.112738,Unknown / Unidentified
2021,6/30/2021,7/3/2021,14,29.9392,Unknown / Unidentified
2021,7/8/2021,7/8/2021,14,6.567343,Unknown / Unidentified
2021,8/6/2021,8/6/2021,2,5.647393,Equipment Use
